period,Belgium,Germany,Israel,Korea,Latvia,Lithuania,Norway,Switzerland
2001-12-01,72.93410993811432,90.51254089422028,71.59763313609466,72.61331728840754,57.21493440968719,,75.01951600312256,104.48931758766788
2002-01-01,73.29814342919549,90.83969465648855,70.61143984220907,73.57601283594065,60.84762865792129,,74.39500390320063,104.4262147300099
2002-02-01,73.21623589370223,91.16684841875681,70.61143984220907,74.1476133172884,60.84762865792129,,74.39500390320063,104.38114126025422
2002-03-01,75.3731343283582,91.93020719738276,70.61143984220907,77.20617729643,60.84762865792129,,74.39500390320063,104.77778779410438
2002-04-01,73.9170003640335,92.14830970556162,72.48520710059171,78.50982751704774,61.55398587285571,,71.58469945355192,105.66122780131613
2002-05-01,73.64397524572261,91.6030534351145,72.48520710059171,76.05294825511433,61.55398587285571,,71.58469945355192,105.13837555215
2002-06-01,72.5882781215872,90.62159214830969,72.48520710059171,73.38547934215805,61.55398587285571,,71.58469945355192,104.56143513927701
2002-07-01,72.14233709501275,89.96728462377317,73.96449704142012,72.00160449257922,61.55398587285571,,70.49180327868852,104.53439105742359
2002-08-01,72.24244630506006,90.40348964013086,73.96449704142012,72.90413156839149,61.55398587285571,,70.49180327868852,104.24592085098709
2002-09-01,73.38915180196578,90.83969465648855,73.96449704142012,74.60890493381469,61.55398587285571,,70.49180327868852,104.70567024249526
2002-10-01,73.1798325445941,90.83969465648855,74.06311637080867,76.33373445647814,61.85671039354188,,71.03825136612022,105.02118453078518
2002-11-01,72.84310156534401,89.74918211559432,74.06311637080867,73.10469314079423,61.85671039354188,,71.03825136612022,104.30000901469394
2002-12-01,73.00691663633054,90.40348964013086,74.06311637080867,74.69915764139591,61.85671039354188,,71.03825136612022,104.47128819976561
2003-01-01,73.44375682562796,90.73064340239912,76.13412228796844,75.37103890894504,65.28758829465188,,70.96018735362999,104.82286126386009
2003-02-01,74.03531124863487,90.94874591057798,76.13412228796844,77.99839550742078,65.28758829465188,,70.96018735362999,104.64256738483728
2003-03-01,74.37204222788498,90.51254089422028,76.13412228796844,79.40232651423989,65.28758829465188,,70.96018735362999,105.65221310736501
2003-04-01,72.36075718966146,89.09487459105779,76.62721893491124,75.7721620537505,65.59031281533805,,70.88212334113973,104.2909943207428
2003-05-01,70.93192573716782,87.89531079607414,76.62721893491124,74.13758523866828,65.59031281533805,,70.88212334113973,103.8673037050392
2003-06-01,70.85001820167454,87.78625954198473,76.62721893491124,74.32811873245086,65.59031281533805,,70.88212334113973,102.569187776075
2003-07-01,70.26756461594466,87.89531079607414,77.41617357001972,74.31809065383072,65.28758829465188,,72.98985167837627,102.77652573695121
2003-08-01,70.97742992355298,88.44056706652125,77.41617357001972,74.79943842759728,65.28758829465188,,72.98985167837627,103.24528982241053
2003-09-01,71.25955587914088,88.33151581243183,77.41617357001972,73.47573204973926,65.28758829465188,,72.98985167837627,103.33543676192191
2003-10-01,70.68620313068803,88.22246455834242,78.30374753451676,75.73204973926995,66.59939455095864,,73.06791569086651,103.38051023167762
2003-11-01,71.39606843829634,88.22246455834242,78.30374753451676,77.75772162053751,66.59939455095864,,73.06791569086651,102.84864328856035
2003-12-01,70.95012741172188,87.78625954198473,78.30374753451676,79.53269153630164,66.59939455095864,,73.06791569086651,102.92076084016948
2004-01-01,70.85911903895159,87.89531079607414,80.47337278106508,80.97673485760129,69.32391523713422,,75.01951600312256,102.9928783917786
2004-02-01,71.8784128139789,88.00436205016358,80.47337278106508,80.87645407139993,69.32391523713422,,75.01951600312256,102.92977553412061
2004-03-01,72.86130323989808,88.98582333696837,80.47337278106508,82.01965503409548,69.32391523713422,,75.01951600312256,103.52474533489588
2004-04-01,73.68037859483071,89.53107960741548,81.85404339250493,81.9995988768552,69.72754793138243,,74.62919594067134,104.25493554493825
2004-05-01,73.93520203858755,90.07633587786259,81.85404339250493,84.96791014841557,69.72754793138243,,74.62919594067134,105.12936085819887
2004-06-01,74.15362213323627,89.6401308615049,81.85404339250493,83.5439229843562,69.72754793138243,,74.62919594067134,104.39917064815648
2004-07-01,75.08190753549326,89.74918211559432,82.93885601577908,84.90774167669474,71.03935418768921,,75.40983606557377,104.2909943207428
