period,cpi_yoy
2013-09-01,0.009714053720473181
2013-10-01,0.0150864930333805
2013-11-01,0.015119078491656168
2013-12-01,0.012945164592037095
2014-01-01,0.00867684402568969
2014-02-01,0.013043663192028987
2014-03-01,0.01300126655737266
2014-04-01,0.010787591128996965
2014-05-01,0.00862074304390692
2014-06-01,0.009641210192386396
2014-07-01,0.007482664522668436
2014-08-01,0.0032068440095791573
2014-09-01,0.0053561992005253245
2014-10-01,0.0042689499195720515
2014-11-01,0.007474674416701355
2014-12-01,0.010661081786116355
2015-01-01,0.010741241831413006
2015-02-01,0.006458580039411466
2015-03-01,0.005367699415004701
2015-04-01,0.006417134320633622
2015-05-01,0.006417134320633622
2015-06-01,0.005316333627235714
2015-07-01,0.005310686937242792
2015-08-01,0.0074428839070801445
2015-09-01,0.004264398786452794
2015-10-01,0.0
2015-11-01,-0.003196593025623251
2015-12-01,-0.0042508034252009
2016-01-01,-0.002139038248749614
2016-02-01,0.0
2016-03-01,-0.0010712373814989462
2016-04-01,-0.002134472528632081
2016-05-01,0.0
2016-06-01,0.0
2016-07-01,0.001058761348241788
2016-08-01,0.0
2016-09-01,0.0010632643213392967
2016-10-01,0.0042508034252009
2016-11-01,0.002132196969837352
2016-12-01,0.001064396055785899
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0032102756302485602
2017-04-01,0.0032000027306668954
2017-05-01,0.005316333627235714
2017-06-01,-0.005316333627235714
2017-07-01,-0.00636944828548458
2017-08-01,-0.004246290881456893
2017-09-01,-0.0010632643213392967
2017-10-01,-0.0010610080570936375
2017-11-01,0.0021276603771251956
2017-12-01,0.003186407369415001
2018-01-01,0.0032068440095791573
2018-02-01,0.004282661792001541
2018-03-01,0.007450806155867795
2018-04-01,0.005310686937242792
2018-05-01,0.004232810552617039
2018-06-01,0.008492620045653432
2018-07-01,0.00636944828548458
2018-08-01,0.00741921792203204
2018-09-01,0.006362693787832718
2018-10-01,0.007403524033558817
2018-11-01,0.007411362669635935
2018-12-01,0.004232810552617039
2019-01-01,0.0074428839070801445
2019-02-01,0.008510689667909688
2019-03-01,0.0063425159764651795
2019-04-01,0.00843886864586807
2019-05-01,0.010504298266877043
2019-06-01,0.009468771428854161
2019-07-01,0.007380107297626282
2019-08-01,0.007364578262212262
2019-09-01,0.0063224657394922446
2019-10-01,0.005254872838364122
2019-11-01,0.0031595602903653486
2019-12-01,0.005265941605292923
