period,cpi_yoy
2013-11-01,0.016773710557981936
2013-12-01,0.015917035340489605
2014-01-01,0.014719646651863094
2014-02-01,0.013843708507325303
2014-03-01,0.01721779185254757
2014-04-01,0.019294189983122045
2014-05-01,0.017922997669240104
2014-06-01,0.016981416434007635
2014-07-01,0.018645199993112094
2014-08-01,0.020513315995080994
2014-09-01,0.01656785875213984
2014-10-01,0.015987620408360215
2014-11-01,0.013271161817259625
2014-12-01,0.013899300599618414
2015-01-01,0.024192641731612063
2015-02-01,0.02370554737017816
2015-03-01,0.023266985133980178
2015-04-01,0.02245982673415181
2015-05-01,0.02204601144986107
2015-06-01,0.0220116476107739
2015-07-01,0.024760667237750944
2015-08-01,0.025358577854443176
2015-09-01,0.02398944463957342
2015-10-01,0.02442985269013498
2015-11-01,0.02521433386076133
2015-12-01,0.026107750592040624
2016-01-01,0.017663323392968167
2016-02-01,0.018833186516580724
2016-03-01,0.018606950139913536
2016-04-01,0.019772651164676525
2016-05-01,0.020128114831918786
2016-06-01,0.02072808732673881
2016-07-01,0.0182850647936883
2016-08-01,0.018145606571891904
2016-09-01,0.01975047741741154
2016-10-01,0.018365624587206142
2016-11-01,0.01679131257942945
2016-12-01,0.01587566720767164
2017-01-01,0.01735673788606995
2017-02-01,0.017603227944647415
2017-03-01,0.01651477244027877
2017-04-01,0.015717618790803023
2017-05-01,0.015292330489275585
2017-06-01,0.014511978459387898
2017-07-01,0.014960718702091924
2017-08-01,0.014556238003073929
2017-09-01,0.013596842686133925
2017-10-01,0.015825828761125926
2017-11-01,0.013329070559282563
2017-12-01,0.013689974234514679
2018-01-01,0.009866009819726962
2018-02-01,0.011474390392735678
2018-03-01,0.013295561832572744
2018-04-01,0.014232690036203088
2018-05-01,0.013721314386845762
2018-06-01,0.012497175668263694
2018-07-01,0.009982261198130615
2018-08-01,0.010250364763076725
2018-09-01,0.011135644717521487
2018-10-01,0.010056754906716314
2018-11-01,0.01229565333051763
2018-12-01,0.01046917325518848
2019-01-01,0.010445096608613369
2019-02-01,0.010963131038974616
2019-03-01,0.007431305026827317
2019-04-01,0.007036079980944798
2019-05-01,0.005713094265130003
2019-06-01,0.0068481002383222744
2019-07-01,0.008752394859390833
2019-08-01,0.008357406031631598
2019-09-01,0.004753377597945807
2019-10-01,0.006274593482755719
2019-11-01,0.005227940529351827
2019-12-01,0.006283502367223193
