period,cpi_yoy
1996-01-01,
1996-02-01,
1996-03-01,
1996-04-01,
1996-05-01,
1996-06-01,
1996-07-01,
1996-08-01,
1996-09-01,
1996-10-01,
1996-11-01,
1996-12-01,
1997-01-01,0.01845232874463587
1997-02-01,0.01865888044256181
1997-03-01,0.01596790419336891
1997-04-01,0.012925577165735724
1997-05-01,0.013674612684215326
1997-06-01,0.0138425625911065
1997-07-01,0.013558169266985942
1997-08-01,0.012290158809824092
1997-09-01,0.00961066944385447
1997-10-01,0.009595900445521721
1997-11-01,0.00914290309083654
1997-12-01,0.00852322658972593
1998-01-01,0.010331674141601965
1998-02-01,0.01183199523163836
1998-03-01,0.01368053289577098
1998-04-01,0.01839292074664023
1998-05-01,0.024685246236881397
1998-06-01,0.023709796140495953
1998-07-01,0.017460998254919424
1998-08-01,0.013415078325741625
1998-09-01,0.020443245549548905
1998-10-01,0.02139443730991797
1998-11-01,0.017739604841227496
1998-12-01,0.016577166472294458
1999-01-01,0.013718139602948654
1999-02-01,0.013701127533141566
1999-03-01,0.015180956080849128
1999-04-01,0.01495602068751456
1999-05-01,0.011599707633951795
1999-06-01,0.01133191853117399
1999-07-01,0.010586073998168466
1999-08-01,0.010920781504182742
1999-09-01,0.011879004718002406
1999-10-01,0.011430040368701988
1999-11-01,0.014793665000300216
1999-12-01,0.016660071929187836
2000-01-01,0.016299864572726364
2000-02-01,0.015278462265889026
2000-03-01,0.017668736411487806
2000-04-01,0.0167649762823725
2000-05-01,0.01669444992153668
2000-06-01,0.018492582370611466
2000-07-01,0.018798739788765673
2000-08-01,0.01965752368046214
2000-09-01,0.020818309359435183
2000-10-01,0.01890649509163822
2000-11-01,0.019143943775256744
2000-12-01,0.01851398619245259
2001-01-01,0.01668755645939246
2001-02-01,0.01831280586383688
2001-03-01,0.016808892942766107
2001-04-01,0.02047241839725178
2001-05-01,0.022418683860136568
2001-06-01,0.022372975145618312
2001-07-01,0.022176443221990638
2001-08-01,0.021978944821623436
2001-09-01,0.021802962631627842
2001-10-01,0.023409259133521765
2001-11-01,0.02498343834123684
2001-12-01,0.024011011127221593
2002-01-01,0.026221250259427897
2002-02-01,0.026960328521100863
2002-03-01,0.026932442592427108
2002-04-01,0.02055560585898686
2002-05-01,0.019014963654048422
2002-06-01,0.018056827339604453
2002-07-01,0.01861494714824463
2002-08-01,0.01854755120857643
2002-09-01,0.016684789313752724
2002-10-01,0.014900356928904124
2002-11-01,0.01293451656464839
2002-12-01,0.01491964559132608
2003-01-01,0.01380721065177859
2003-02-01,0.015046952779854905
2003-03-01,0.014976292435098237
2003-04-01,0.01778042539795255
2003-05-01,0.015161854939380603
2003-06-01,0.016502894815290325
2003-07-01,0.015563323524965256
2003-08-01,0.01625780128043708
2003-09-01,0.016635127799043303
2003-10-01,0.0179383836279019
2003-11-01,0.01836090995751327
2003-12-01,0.017756772568077395
2004-01-01,0.01699741132964583
2004-02-01,0.016292111327897985
2004-03-01,0.01449353544537857
2004-04-01,0.0177402838915377
2004-05-01,0.020292194587375967
2004-06-01,0.018496485565608012
2004-07-01,0.02036710723037416
2004-08-01,0.019505929994388715
2004-09-01,0.01906415480013557
2004-10-01,0.021692560690918405
2004-11-01,0.019687268967508054
2004-12-01,0.01751608867255605
2005-01-01,0.02019367134244021
2005-02-01,0.01913773412108899
2005-03-01,0.02235500655116862
2005-04-01,0.018480019096480227
2005-05-01,0.019405083732088713
2005-06-01,0.021670272593017792
2005-07-01,0.022559499904489577
2005-08-01,0.02231255359882134
2005-09-01,0.022400589534421478
2005-10-01,0.02090357017984079
2005-11-01,0.021667046847133165
2005-12-01,0.02283173352288337
2006-01-01,0.01125250131144373
2006-02-01,0.011389446719115348
2006-03-01,0.006868790062565466
2006-04-01,0.008556115781477303
2006-05-01,0.008089242158691334
2006-06-01,0.006340172425290724
2006-07-01,0.003801787747018892
2006-08-01,0.00451000543263369
2006-09-01,0.003079362362471194
2006-10-01,0.00250008511147648
2006-11-01,0.002312173722481603
2006-12-01,0.004070588232200301
2007-01-01,0.013218291085853373
2007-02-01,0.01427712408070203
2007-03-01,0.017548256829762465
2007-04-01,0.01729602865071822
2007-05-01,0.016488512187210702
2007-06-01,0.015476365867989728
2007-07-01,0.016880396353013083
2007-08-01,0.015868027662688355
2007-09-01,0.01532897148506418
2007-10-01,0.01654223482130046
2007-11-01,0.01719176076782425
2007-12-01,0.017928212501828078
2008-01-01,0.01702594958992698
2008-02-01,0.016604322147230732
2008-03-01,0.017355213698696303
2008-04-01,0.014261476583053323
2008-05-01,0.01720567425156716
2008-06-01,0.019833175438964012
2008-07-01,0.019974325182218422
2008-08-01,0.02019383809858688
2008-09-01,0.021964423515669296
2008-10-01,0.02301219233351315
2008-11-01,0.021569785721552215
2008-12-01,0.021076401244884302
2009-01-01,0.020639553296548208
2009-02-01,0.02268507763193206
2009-03-01,0.020393374070965642
2009-04-01,0.02364791833626967
2009-05-01,0.020670613141425598
2009-06-01,0.02051686263500052
2009-07-01,0.017983578393610422
2009-08-01,0.017981641968567885
2009-09-01,0.018404437042438992
2009-10-01,0.01622557489825205
2009-11-01,0.015797437761057687
2009-12-01,0.015760176111606405
2010-01-01,0.015869944906764744
2010-02-01,0.0135374875588683
2010-03-01,0.012908911322549343
2010-04-01,0.011829412734671862
2010-05-01,0.01403979666748345
2010-06-01,0.012744437574607304
2010-07-01,0.013357561057036449
2010-08-01,0.013777242082925412
2010-09-01,0.014083994119810761
2010-10-01,0.014916965305642016
2010-11-01,0.015551754851866662
2010-12-01,0.014048290186220669
2011-01-01,0.01802800393781112
2011-02-01,0.01700649847412805
2011-03-01,0.019420124308408226
2011-04-01,0.018058233498338794
2011-05-01,0.01706937092698979
2011-06-01,0.017781035350240337
2011-07-01,0.01795080553386974
2011-08-01,0.017527835276798243
2011-09-01,0.01689123675519255
2011-10-01,0.01759087774236967
2011-11-01,0.018513269263080723
2011-12-01,0.019115479201077257
2012-01-01,0.021908492261522916
2012-02-01,0.022438158327724445
2012-03-01,0.021088062234308147
2012-04-01,0.02232717881778612
2012-05-01,0.022788914761609824
2012-06-01,0.02214566615515423
2012-07-01,0.022095825285127546
2012-08-01,0.023003621304106048
2012-09-01,0.022693399493025623
2012-10-01,0.02224354538761819
2012-11-01,0.021510590330010793
2012-12-01,0.021177741181538146
2013-01-01,0.011989576665085266
2013-02-01,0.011938628242610605
2013-03-01,0.013949483246305405
2013-04-01,0.011633331339003128
2013-05-01,0.012907308364112247
2013-06-01,0.01379610019177857
2013-07-01,0.014064929467402898
2013-08-01,0.01385147108504814
2013-09-01,0.01385147108504814
2013-10-01,0.013729734138280492
2013-11-01,0.014717190097367272
