period,cpi_yoy
1996-01-01,
1996-02-01,
1996-03-01,
1996-04-01,
1996-05-01,
1996-06-01,
1996-07-01,
1996-08-01,
1996-09-01,
1996-10-01,
1996-11-01,
1996-12-01,
1997-01-01,0.0045592162956173965
1997-02-01,0.0044094255055968645
1997-03-01,0.004649348994202107
1997-04-01,0.005105327838359486
1997-05-01,0.004334873016643037
1997-06-01,0.004036151249289688
1997-07-01,0.003840427339154573
1997-08-01,0.0010082373978113068
1997-09-01,0.0008597473900335828
1997-10-01,0.0010408464122937389
1997-11-01,0.0010936825684542129
1997-12-01,0.0014633871188483027
1998-01-01,0.00110733131411056
1998-02-01,0.0007988033364405567
1998-03-01,0.0006024635832844183
1998-04-01,0.00047910360122749296
1998-05-01,0.0017250013107652507
1998-06-01,0.001869937568034885
1998-07-01,0.001777577901555638
1998-08-01,0.0045393780843188125
1998-09-01,0.004447172891016038
1998-10-01,0.004686562327051114
1998-11-01,0.004252317902730063
1998-12-01,0.0039170849591601
1999-01-01,0.0047175630407041425
1999-02-01,0.007286766162027725
1999-03-01,0.008426445062062804
1999-04-01,0.007618969038107437
1999-05-01,0.007564467048466916
1999-06-01,0.007909948605532513
1999-07-01,0.007089300537279186
1999-08-01,0.008658032778660285
1999-09-01,0.009243246460152399
1999-10-01,0.009071913029370826
1999-11-01,0.009204966888167299
1999-12-01,0.0091022947231707
2000-01-01,0.0080289188562217
2000-02-01,0.006478746575114158
2000-03-01,0.0026470136055420923
2000-04-01,0.0033575413076105676
2000-05-01,0.004701611008743889
2000-06-01,0.004567321345581021
2000-07-01,0.006114218237095237
2000-08-01,0.0002378331363157571
2000-09-01,-0.0007298010749394734
2000-10-01,-0.00022730231147161106
2000-11-01,0.004899964509930577
2000-12-01,0.005378600831819291
2001-01-01,0.008594907652513584
2001-02-01,0.004436908194120015
2001-03-01,0.008054368491529296
2001-04-01,0.008656890827289487
2001-05-01,0.014215490564708944
2001-06-01,0.0138848787335899
2001-07-01,0.013917484622526288
2001-08-01,0.008283124397526542
2001-09-01,0.009214658583212021
2001-10-01,0.00814900434066601
2001-11-01,0.009301888930477453
2001-12-01,0.009090058790373057
2002-01-01,0.00477646442007007
2002-02-01,0.007396059583913761
2002-03-01,0.0061582300466351825
2002-04-01,0.0124510907474491
2002-05-01,0.009810948586896018
2002-06-01,0.00945190121183348
2002-07-01,0.0021522761762078346
2002-08-01,0.007744784765524315
2002-09-01,0.007345572151244539
2002-10-01,0.01526327875839062
2002-11-01,0.0096663895477338
2002-12-01,0.009330004263019553
2003-01-01,0.007877756173252592
2003-02-01,0.00728575681341237
2003-03-01,0.007901173679300655
2003-04-01,0.006745007045091178
2003-05-01,0.005290997335699821
2003-06-01,0.005608505382578954
2003-07-01,0.0029113014418635785
2003-08-01,0.0033378229028109274
2003-09-01,0.0032981949497878915
2003-10-01,0.0030143122905004205
2003-11-01,0.0031809490489287384
2003-12-01,0.0035727923440198595
2004-01-01,0.0006893974375064005
2004-02-01,0.0014022466452461302
2004-03-01,0.001349259854991125
2004-04-01,0.004773219597821843
2004-05-01,0.00517630827277582
2004-06-01,0.005094705698233781
2004-07-01,0.004409194031299357
2004-08-01,0.005895720560424422
2004-09-01,0.005884928422630331
2004-10-01,0.007065989392807559
2004-11-01,0.009270140685986306
2004-12-01,0.008883471943424759
2005-01-01,0.011110907233064182
2005-02-01,0.010041659480092058
2005-03-01,0.009954638235246449
2005-04-01,0.007963448709455534
2005-05-01,0.0076804962394847465
2005-06-01,0.004987950395276997
2005-07-01,0.004945945475651747
2005-08-01,0.0035665426968263247
2005-09-01,0.003702362704077977
2005-10-01,0.004474981476925599
2005-11-01,0.003404358129619034
2005-12-01,0.003880460680806941
2006-01-01,0.0034228573917429728
2006-02-01,0.0052051153193657385
2006-03-01,0.004706190711620373
2006-04-01,0.005030183426878665
2006-05-01,0.005817346655645039
2006-06-01,0.008413350647069606
2006-07-01,0.008366859170990004
2006-08-01,0.00816737650121624
2006-09-01,0.007474809129996096
2006-10-01,0.006859641536499872
2006-11-01,0.007057691940756783
2006-12-01,0.0073963383294790574
2007-01-01,0.0026614986476385383
2007-02-01,0.0033194796548032812
2007-03-01,0.0031214383507771615
2007-04-01,0.005157167505218219
2007-05-01,0.005882073699526202
2007-06-01,0.00596100595961957
2007-07-01,0.007981930614709754
2007-08-01,0.007214594295723131
2007-09-01,0.007938285591706062
2007-10-01,0.0089584170620709
2007-11-01,0.008679750835406175
2007-12-01,0.009538323082154854
2008-01-01,0.01131239163565656
2008-02-01,0.011918999903202554
2008-03-01,0.013266882594528795
2008-04-01,0.013070902280097663
2008-05-01,0.01430461747962486
2008-06-01,0.011762459568859462
2008-07-01,0.012722051886157715
2008-08-01,0.014605561158757219
2008-09-01,0.016205644065865776
2008-10-01,0.014827993485992508
2008-11-01,0.014109187841484072
2008-12-01,0.013541887993915758
2009-01-01,0.013100686156856334
2009-02-01,0.012778637829276462
2009-03-01,0.011206575883060843
2009-04-01,0.01136603543544723
2009-05-01,0.008407312212985296
2009-06-01,0.008142701490094773
2009-07-01,0.009169633268280464
2009-08-01,0.007143121752249293
2009-09-01,0.006385494402329606
2009-10-01,0.007383627457246966
2009-11-01,0.007653624091137345
2009-12-01,0.005342122259517801
2010-01-01,0.0064533323665108
2010-02-01,0.005636345127264519
2010-03-01,0.004861000495160361
2010-04-01,0.00394378050706834
2010-05-01,0.002789026772428649
2010-06-01,0.0021535513548460727
2010-07-01,0.0011624591624315173
2010-08-01,0.0009571058491015805
2010-09-01,0.0004557638892306315
2010-10-01,-0.0010762613357817585
2010-11-01,-0.00015058851590143973
2010-12-01,0.001794554140572835
2011-01-01,0.0023837389150580535
2011-02-01,0.0030856302457760165
2011-03-01,0.008858672811777879
2011-04-01,0.001604839332467911
2011-05-01,0.0023524268983461383
2011-06-01,0.00403666039023598
2011-07-01,0.0036647367011122256
2011-08-01,0.002597951016026556
2011-09-01,0.0049743784919833445
2011-10-01,-0.0033670041406530515
2011-11-01,-0.0068587944974103365
2011-12-01,-0.009932625586765553
2012-01-01,-0.010422746466338673
2012-02-01,-0.010869227726968411
2012-03-01,-0.011082980764219208
2012-04-01,-0.011043525388413578
2012-05-01,-0.011321569016578437
2012-06-01,-0.01086395184344724
2012-07-01,-0.009079298398947167
2012-08-01,-0.009711868430549053
2012-09-01,-0.009602142283590354
2012-10-01,-0.0071418634233761935
2012-11-01,-0.0059191302607830565
2012-12-01,-0.005497596174566688
2013-01-01,-0.003862457643710293
2013-02-01,-0.004084589249497839
2013-03-01,-0.005858314111790719
2013-04-01,-0.005918676542961521
2013-05-01,-0.0038230019059168896
2013-06-01,-0.002229949455955449
