period,cpi_yoy
2013-11-01,0.01821427072967019
2013-12-01,0.019119747243732554
2014-01-01,0.02192755215205011
2014-02-01,0.021016805342044975
2014-03-01,0.02082855581476828
2014-04-01,0.024779393467141198
2014-05-01,0.02179731169557364
2014-06-01,0.022522222630155575
2014-07-01,0.024530649746902
2014-08-01,0.020596827826316222
2014-09-01,0.023677328374518858
2014-10-01,0.024980809528935666
2014-11-01,0.022567422303354512
2014-12-01,0.02352312378356647
2015-01-01,0.02462444437761402
2015-02-01,0.021034308383580225
2015-03-01,0.02478699564392972
2015-04-01,0.02084528527017948
2015-05-01,0.02331397103723365
2015-06-01,0.029200470122237476
2015-07-01,0.025677187445409366
2015-08-01,0.02854232418597924
2015-09-01,0.029146775883216236
2015-10-01,0.029082904617054872
2015-11-01,0.029791321140963944
2015-12-01,0.029097175907562445
2016-01-01,0.03043429793651864
2016-02-01,0.035197668897279044
2016-03-01,0.035840209123231936
2016-04-01,0.03172995352948682
2016-05-01,0.032813652204572996
2016-06-01,0.03219657582077762
2016-07-01,0.03724748875561712
2016-08-01,0.03416144292003587
2016-09-01,0.030185005067505877
2016-10-01,0.029897745534621656
2016-11-01,0.02863745463837919
2016-12-01,0.02714800755481761
2017-01-01,0.023361659283840375
2017-02-01,0.01895847199337819
2017-03-01,0.01648538665493504
2017-04-01,0.023165248448981046
2017-05-01,0.017578474703569213
2017-06-01,0.018108510241453324
2017-07-01,0.013356529185545973
2017-08-01,0.012891158393265378
2017-09-01,0.014896539309436463
2017-10-01,0.014724768696771307
2017-11-01,0.01298185823834963
2017-12-01,0.015583891693536245
2018-01-01,0.011405202442421825
2018-02-01,0.014998780465967698
2018-03-01,0.014506872038859697
2018-04-01,0.013126644134728416
2018-05-01,0.0170001940105573
2018-06-01,0.016911344023515795
2018-07-01,0.0180211679062392
2018-08-01,0.019520557566891306
2018-09-01,0.020752601790793967
2018-10-01,0.018551009228557014
2018-11-01,0.021745006656704646
2018-12-01,0.02201701309411863
2019-01-01,0.02262452679132476
2019-02-01,0.02500510758045582
2019-03-01,0.025430244366514643
2019-04-01,0.02599591649733668
2019-05-01,0.022585001118798687
2019-06-01,0.0223474105754482
2019-07-01,0.023523662721433247
2019-08-01,0.02148628248985318
2019-09-01,0.021792337242596105
2019-10-01,0.023033040508927627
2019-11-01,0.023083106286376776
2019-12-01,0.020818113293961993
