period,cpi_yoy
2013-09-01,0.0027330895799293486
2013-10-01,0.00989089983714031
2013-11-01,0.005603383036520526
2013-12-01,0.005792743897175434
2014-01-01,0.015054345858591667
2014-02-01,0.012998201942485466
2014-03-01,0.012918023358480468
2014-04-01,0.015144814115701344
2014-05-01,0.014742248126737856
2014-06-01,0.01911928854230993
2014-07-01,0.014766881054951497
2014-08-01,0.017684539783688003
2014-09-01,0.02166788299969369
2014-10-01,0.0185237795397164
2014-11-01,0.02050766232152501
2014-12-01,0.019363811668060116
2015-01-01,0.011186821590080775
2015-02-01,0.013658158882423166
2015-03-01,0.015246150674427028
2015-04-01,0.01680913268715578
2015-05-01,0.018101768847997413
2015-06-01,0.017273738991703702
2015-07-01,0.01457293446157415
2015-08-01,0.017363727057565725
2015-09-01,0.012631697602019543
2015-10-01,0.014041506836633744
2015-11-01,0.013763506430500172
2015-12-01,0.015602340889676825
2016-01-01,0.013825678404896458
2016-02-01,0.014379983870628443
2016-03-01,0.016708661765474808
2016-04-01,0.012287954916294197
2016-05-01,0.015571291239149687
2016-06-01,0.014847103993700372
2016-07-01,0.020962292555235074
2016-08-01,0.01658241395398452
2016-09-01,0.015316334314842805
2016-10-01,0.016753363230781027
2016-11-01,0.01606584758916174
2016-12-01,0.018254042693270023
2017-01-01,0.01575947849964532
2017-02-01,0.014939517743763453
2017-03-01,0.018915630069916922
2017-04-01,0.024211925391020905
2017-05-01,0.016661534141300116
2017-06-01,0.0189624152002148
2017-07-01,0.012653991929989061
2017-08-01,0.016299824233200866
2017-09-01,0.014915665471929351
2017-10-01,0.01591037984706478
2017-11-01,0.016355658921306748
2017-12-01,0.011811278177438211
2018-01-01,0.016158814425522472
2018-02-01,0.016723734515341704
2018-03-01,0.020889067177291665
2018-04-01,0.018701402011055634
2018-05-01,0.02060314796865992
2018-06-01,0.022484726832098012
2018-07-01,0.021974565154819103
2018-08-01,0.022489043866756653
2018-09-01,0.02524946009962914
2018-10-01,0.023565551910413873
2018-11-01,0.02482361986298809
2018-12-01,0.025147378919911922
2019-01-01,0.03080681043970923
2019-02-01,0.031142772379115335
2019-03-01,0.023742125332500308
2019-04-01,0.028447748247416804
2019-05-01,0.02415768982533084
2019-06-01,0.026071618631604565
2019-07-01,0.028735767052759265
2019-08-01,0.027909602116202414
2019-09-01,0.027388352904089253
2019-10-01,0.025861822674420054
2019-11-01,0.02468453282233174
2019-12-01,0.022354971495659015
