period,cpi_yoy
1996-01-01,
1996-02-01,
1996-03-01,
1996-04-01,
1996-05-01,
1996-06-01,
1996-07-01,
1996-08-01,
1996-09-01,
1996-10-01,
1996-11-01,
1996-12-01,
1997-01-01,0.018306101693696952
1997-02-01,0.014279950282999998
1997-03-01,0.017079921056057934
1997-04-01,0.016291110139560416
1997-05-01,0.015837587798834818
1997-06-01,0.014483878565166641
1997-07-01,0.024384230899865855
1997-08-01,0.023686315037355854
1997-09-01,0.021684133973195685
1997-10-01,0.020871942914846286
1997-11-01,0.022031836514570635
1997-12-01,0.020684168600213937
1998-01-01,0.014554398104711375
1998-02-01,0.01642727469048655
1998-03-01,0.01466220134113172
1998-04-01,0.017222764289607895
1998-05-01,0.016273707156853945
1998-06-01,0.016807125034533854
1998-07-01,0.011314627484211748
1998-08-01,0.009892842124292756
1998-09-01,0.010194233147919007
1998-10-01,0.011578455483601147
1998-11-01,0.011437031428920719
1998-12-01,0.01116415267010673
1999-01-01,0.008385854452338748
1999-02-01,0.006704957746483053
1999-03-01,0.006006977574629424
1999-04-01,0.0046378575074257355
1999-05-01,0.0049611270846599
1999-06-01,0.004424744375932654
1999-07-01,0.004253589953905568
1999-08-01,0.0037671603530018416
1999-09-01,0.0024598128853572376
1999-10-01,0.002076534782295525
1999-11-01,0.004862269773185268
1999-12-01,0.00493784302946132
2000-01-01,0.007404053594436633
2000-02-01,0.005378530039185314
2000-03-01,0.004646794602936488
2000-04-01,0.0069499235535293025
2000-05-01,0.0029764910457759086
2000-06-01,0.0035919507282304863
2000-07-01,0.003798721826934859
2000-08-01,0.0033623543362306663
2000-09-01,0.004060373221028257
2000-10-01,0.004830764846471602
2000-11-01,0.0019995872048035324
2000-12-01,0.010699320361557518
2001-01-01,0.005569318852773009
2001-02-01,0.009068169723033037
2001-03-01,0.009779787758058767
2001-04-01,0.011186423397425926
2001-05-01,0.013237987034268706
2001-06-01,0.013446528371942712
2001-07-01,0.012071616343546587
2001-08-01,0.013488779360192993
2001-09-01,0.015033560278389757
2001-10-01,0.016789644275775117
2001-11-01,0.01626204508904827
2001-12-01,0.01678827913912606
2002-01-01,0.017476906994619235
2002-02-01,0.01782680406026227
2002-03-01,0.020178149911753707
2002-04-01,0.014198189995935806
2002-05-01,0.01775205735945118
2002-06-01,0.01771241793053857
2002-07-01,0.01547225477094738
2002-08-01,0.015444751282400304
2002-09-01,0.015732971721179823
2002-10-01,0.012503109806523582
2002-11-01,0.012011503353166475
2002-12-01,0.01066434549914419
2003-01-01,0.0091165824063415
2003-02-01,0.009080860055727058
2003-03-01,0.008152289344497632
2003-04-01,0.010630214188142695
2003-05-01,0.0067569522747934485
2003-06-01,0.008015065943625999
2003-07-01,0.008866784087388169
2003-08-01,0.00948769050393139
2003-09-01,0.008833844432690086
2003-10-01,0.010018956885813779
2003-11-01,0.00880996217082064
2003-12-01,0.008551998306752573
2004-01-01,0.012440044935215333
2004-02-01,0.011897631223769523
2004-03-01,0.014747210781600018
2004-04-01,0.018261364510041567
2004-05-01,0.018894604677063498
2004-06-01,0.01719421300947932
2004-07-01,0.016260500475340223
2004-08-01,0.016962215711251893
2004-09-01,0.017180452998591278
2004-10-01,0.01551563840776371
2004-11-01,0.017892496835419713
2004-12-01,0.02292694634640391
2005-01-01,0.013193550506837681
2005-02-01,0.013000205230970785
2005-03-01,0.011349486220985305
2005-04-01,0.0043687338512654605
2005-05-01,0.007509116186541931
2005-06-01,0.004771199195589659
2005-07-01,0.006204378768025265
2005-08-01,0.005937158752927552
2005-09-01,0.004755654131598952
2005-10-01,0.007603229813900825
2005-11-01,0.007218078595977673
2005-12-01,0.0007414072203619781
2006-01-01,0.004017859099864296
2006-02-01,0.0050710198653014515
2006-03-01,0.0037059972958806142
2006-04-01,0.008157988191809906
2006-05-01,0.004142536421123388
2006-06-01,0.007202572094871407
2006-07-01,0.008248356513118615
2006-08-01,0.005518986208667087
2006-09-01,0.007311222538706197
2006-10-01,0.008923826002440016
2006-11-01,0.009175794525247305
2006-12-01,0.009656750798687774
2007-01-01,0.015180973343024817
2007-02-01,0.015256377039072788
2007-03-01,0.016258622596308392
2007-04-01,0.019666022046424203
2007-05-01,0.02076423782391501
2007-06-01,0.0180944841795192
2007-07-01,0.01890604668733431
2007-08-01,0.02087970924236693
2007-09-01,0.021816017533801357
2007-10-01,0.019475248954283764
2007-11-01,0.019144096406176203
2007-12-01,0.020088697314261772
2008-01-01,0.014960121779878044
2008-02-01,0.014983285604371233
2008-03-01,0.016834906182996434
2008-04-01,0.009466185497120527
2008-05-01,0.012787267912397482
2008-06-01,0.013594904142397723
2008-07-01,0.01394586212568072
2008-08-01,0.01468987093365648
2008-09-01,0.012635289008187556
2008-10-01,0.012610240655323679
2008-11-01,0.012837569922659497
2008-12-01,0.012847804984523314
2009-01-01,0.011282447814594754
2009-02-01,0.014250675131328272
2009-03-01,0.010964147777350775
2009-04-01,0.015975163541914306
2009-05-01,0.011481473659159747
2009-06-01,0.012114637260802752
2009-07-01,0.011226643387781898
2009-08-01,0.011452371618739576
2009-09-01,0.011950524675508944
2009-10-01,0.011853160498646709
2009-11-01,0.009408245914208635
2009-12-01,0.010084396745532409
2010-01-01,0.007496473321468855
2010-02-01,0.006083455391123316
2010-03-01,0.008071257261727638
2010-04-01,0.005860452847639586
2010-05-01,0.006479180803030893
2010-06-01,0.006392773105002192
2010-07-01,0.005348515779612484
2010-08-01,0.006667882762575239
2010-09-01,0.00580217259517557
2010-10-01,0.006480414183033467
2010-11-01,0.008471363567243095
2010-12-01,0.0010077859317823012
2011-01-01,0.007058430170849839
2011-02-01,0.006712402259091199
2011-03-01,0.008350396592091691
2011-04-01,0.007518315316490387
2011-05-01,0.008665007692159499
2011-06-01,0.010632407901182361
2011-07-01,0.008546407973844872
2011-08-01,0.00891362356538572
2011-09-01,0.010641662166704258
2011-10-01,0.009206027421289065
2011-11-01,0.01081744076920721
2011-12-01,0.010860289004476442
2012-01-01,0.012171163848666566
2012-02-01,0.011696785315219671
2012-03-01,0.012942547322051468
2012-04-01,0.012390902731181264
2012-05-01,0.014309189327519789
2012-06-01,0.010913836870561688
2012-07-01,0.01333296742121437
2012-08-01,0.012627210170669478
2012-09-01,0.012640175603535475
2012-10-01,0.014108637055072926
2012-11-01,0.014431290465859448
2012-12-01,0.015478575180305043
2013-01-01,0.010426801506418393
2013-02-01,0.01094210977911736
2013-03-01,0.013432149080021993
2013-04-01,0.009249826945346484
2013-05-01,0.011332943949952323
2013-06-01,0.013037137932629506
2013-07-01,0.013610932726053626
2013-08-01,0.013109572454792051
2013-09-01,0.013229081234891638
2013-10-01,0.011768946483698528
