period,actual,forecast,lower_ci,upper_ci,error,abs_error,pct_error,abs_pct_error,in_ci,actual_yoy,forecast_yoy,lower_ci_yoy,upper_ci_yoy,error_yoy,abs_error_yoy,in_ci_yoy,n_train
2019-01-01,100.0926300796,99.82574343053003,99.40600913190887,100.24547772915118,0.26688664906997417,0.26688664906997417,-0.26663966054017063,0.26663966054017063,True,0.005141872464715647,0.0024719146921539092,-0.001741619688936602,0.0066677696679988685,0.0026699577725617374,0.0026699577725617374,True,276
2019-02-01,100.455300052851,100.66623415475989,100.24605991638037,101.08640839313941,-0.21093410190889017,0.21093410190889017,0.20997807163774798,0.20997807163774798,True,0.003789110876481594,0.005886690134511596,0.0017040207474421365,0.010051937643044795,-0.0020975792580300023,0.0020975792580300023,True,277
2019-03-01,101.072842367137,101.02321962853416,100.6030925509152,101.44334670615312,0.04962273860283517,0.04962273860283517,-0.04909601574534288,0.04909601574534288,True,0.004913956859199153,0.004422876141346066,0.0002554866661217403,0.008572970531958823,0.0004910807178530874,0.0004910807178530874,True,278
2019-04-01,101.231334660208,101.19549296755277,100.776117386312,101.61486854879354,0.0358416926552394,0.0358416926552394,-0.03540572963454965,0.03540572963454965,True,0.005057437035214107,0.004703317045786193,0.0005504939513292229,0.008838965499253781,0.00035411998942791456,0.00035411998942791456,True,279
2019-05-01,101.4175191199,101.40524440629163,100.98664170255383,101.82384711002943,0.012274713608377397,0.012274713608377397,-0.012103149154995323,0.012103149154995323,True,0.006079580053530265,0.005958541237077952,0.0018219791576061795,0.010078062636345031,0.0001210388164523124,0.0001210388164523124,True,280
2019-06-01,101.45511286242,101.38692369891787,100.96910617212033,101.8047412257154,0.0681891635021259,0.0681891635021259,-0.06721116519242852,0.06721116519242852,True,0.007408023685887777,0.006735686065670876,0.0026061513953266058,0.010848237787064008,0.0006723376202169007,0.0006723376202169007,True,281
2019-07-01,100.849955840177,101.32382752474412,100.90671381495824,101.74094123453,-0.4738716845671149,0.4738716845671149,0.46987792966224784,0.46987792966224784,False,0.004405826203433882,0.009093600695916138,0.004968464121432703,0.013201790402852964,-0.004687774492482255,0.004687774492482255,False,282
2019-08-01,100.858622526567,100.85774731926341,100.43758994855345,101.27790468997337,0.0008752073035935837,0.0008752073035935837,-0.0008677565503762921,0.0008677565503762921,True,0.003968610927539196,0.003959933324384934,-0.00021460928131400436,0.008117121545636152,8.677603154261249e-06,8.677603154261249e-06,True,283
2019-09-01,100.795933635385,100.58271123058508,100.16333526886082,101.00208719230933,0.2132224047999216,0.2132224047999216,-0.2115386971573907,0.2115386971573907,True,0.003791361120368819,0.0016737335574052992,-0.0025044465774550773,0.005834529113742271,0.00211762756296352,0.00211762756296352,True,284
2019-10-01,100.674122854827,100.81219103055324,100.3928261277621,101.23155593334437,-0.1380681757262323,0.1380681757262323,0.13714365897712152,0.13714365897712152,True,0.0020361522763696627,0.003406649305914833,-0.000761889987780151,0.007557883989758096,-0.0013704970295451702,0.0013704970295451702,True,285
2019-11-01,100.62476056315,100.37649010910062,99.95757613117902,100.7954040870222,0.24827045404938985,0.24827045404938985,-0.24672898863056722,0.24672898863056722,True,0.004121841042166174,0.0016515023803274076,-0.0025306579118948846,0.005816245025949129,0.002470338661838767,0.002470338661838767,True,286
2019-12-01,100.661725931802,100.67841051115431,100.25923104509728,101.09758997721134,-0.016684579352315154,0.016684579352315154,0.016574898947807535,0.016574898947807535,True,0.003712437164488769,0.0038781724191210287,-0.00029406799223963276,0.008033077542378031,-0.0001657352546322599,0.0001657352546322599,True,287
