Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Latvia,Unemployment Rate,2015-12-31T00:00:00,9.8,Quarterly,LatviaUR,2016-08-17T11:19:00
Latvia,Unemployment Rate,2016-03-31T00:00:00,10.3,Quarterly,LatviaUR,2016-08-17T11:19:00
Latvia,Unemployment Rate,2016-06-30T00:00:00,9.5,Quarterly,LatviaUR,2016-08-17T11:19:00
Latvia,Unemployment Rate,2016-09-30T00:00:00,9.5,Quarterly,LatviaUR,2016-11-16T11:04:00
Latvia,Unemployment Rate,2016-12-31T00:00:00,9.3,Quarterly,LatviaUR,2017-02-23T10:55:00
Latvia,Unemployment Rate,2017-03-31T00:00:00,9.4,Quarterly,LatviaUR,2017-05-22T10:25:00
Latvia,Unemployment Rate,2017-06-30T00:00:00,8.9,Quarterly,LatviaUR,2017-08-17T10:01:00
Latvia,Unemployment Rate,2017-09-30T00:00:00,8.5,Quarterly,LatviaUR,2017-11-16T11:00:00
Latvia,Unemployment Rate,2017-12-31T00:00:00,8.1,Quarterly,LatviaUR,2018-02-23T10:01:00
Latvia,Unemployment Rate,2018-03-31T00:00:00,8.2,Quarterly,LatviaUR,2018-05-22T10:01:00
Latvia,Unemployment Rate,2018-06-30T00:00:00,7.7,Quarterly,LatviaUR,2018-08-15T10:02:00
Latvia,Unemployment Rate,2018-09-30T00:00:00,7,Quarterly,LatviaUR,2018-11-15T11:02:00
Latvia,Unemployment Rate,2018-12-31T00:00:00,6.9,Quarterly,LatviaUR,2019-02-22T11:05:00
Latvia,Unemployment Rate,2019-03-31T00:00:00,6.9,Quarterly,LatviaUR,2019-05-22T10:03:00
Latvia,Unemployment Rate,2019-06-30T00:00:00,6.4,Quarterly,LatviaUR,2019-08-15T10:03:00
Latvia,Unemployment Rate,2019-09-30T00:00:00,6,Quarterly,LatviaUR,2019-11-15T11:05:00
Latvia,Unemployment Rate,2019-12-31T00:00:00,6,Quarterly,LatviaUR,2020-02-24T11:01:00
Latvia,Unemployment Rate,2020-03-31T00:00:00,7.6,Quarterly,LatviaUR,2022-02-24T11:02:00
Latvia,Unemployment Rate,2020-06-30T00:00:00,8.6,Quarterly,LatviaUR,2020-08-17T10:09:00
Latvia,Unemployment Rate,2020-09-30T00:00:00,7.9,Quarterly,LatviaUR,2023-11-16T11:05:00
Latvia,Unemployment Rate,2020-12-31T00:00:00,7.2,Quarterly,LatviaUR,2022-02-24T11:01:00
Latvia,Unemployment Rate,2021-03-31T00:00:00,8.1,Quarterly,LatviaUR,2023-11-16T11:06:00
Latvia,Unemployment Rate,2021-06-30T00:00:00,7.9,Quarterly,LatviaUR,2021-08-17T10:02:00
Latvia,Unemployment Rate,2021-09-30T00:00:00,7.2,Quarterly,LatviaUR,2021-11-16T11:02:00
