Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
South Korea,Import Prices,1981-06-30T00:00:00,43.42,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1981-07-31T00:00:00,43.06,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1981-08-31T00:00:00,43.09,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1981-09-30T00:00:00,42.93,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1981-10-31T00:00:00,42.83,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1981-11-30T00:00:00,42.75,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1981-12-31T00:00:00,42.92,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-01-31T00:00:00,43.34,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-02-28T00:00:00,43.54,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-03-31T00:00:00,43.54,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-04-30T00:00:00,43.98,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-05-31T00:00:00,43.75,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-06-30T00:00:00,44.34,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-07-31T00:00:00,44.3,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-08-31T00:00:00,44.19,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-09-30T00:00:00,43.87,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-10-31T00:00:00,43.9,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1982-11-30T00:00:00,43.75,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
