period,y_t,x1_t,x2_t
2003-06-01,0.0080150659436259,10.6,-3.1787517436884904
2003-07-01,0.0088667840873881,10.6,-2.329964382805283
2003-08-01,0.0094876905039313,10.5,-2.1952101019881987
2003-09-01,0.00883384443269,10.5,-2.799939450035893
2003-10-01,0.0100189568858137,10.5,-2.92347251083509
2003-11-01,0.0088099621708206,10.5,-1.71572836185776
2003-12-01,0.0085519983067525,10.5,-2.9377877716731504
2004-01-01,0.0124400449352153,10.3,-3.1748698314580714
2004-02-01,0.0118976312237695,10.3,-3.290973408879782
2004-03-01,0.0147472107816,10.4,-1.7011345826537294
2004-04-01,0.0182613645100415,10.4,0.48840145924256
2004-05-01,0.0188946046770634,10.5,2.4511031014350597
2004-06-01,0.0171942130094793,10.5,2.089811763761684
2004-07-01,0.0162605004753402,10.6,2.087245817044181
2004-08-01,0.0169622157112518,10.6,2.5564386705795528
2004-09-01,0.0171804529985912,10.7,2.799939450035893
2004-10-01,0.0155156384077637,10.7,3.998109718383436
2004-11-01,0.0178924968354197,10.8,2.6830877796956365
2004-12-01,0.0229269463464039,10.9,2.089811763761684
2005-01-01,0.0131935505068376,11.6,2.93419582840162
2005-02-01,0.0130002052309707,11.9,3.410805658090688
2005-03-01,0.0113494862209853,12.1,3.373813963185057
2005-04-01,0.0043687338512654,11.9,2.40685505205196
2005-05-01,0.0075091161865419,11.9,1.4423326961104266
2005-06-01,0.0047711991955896,11.8,3.2318791255167234
2005-07-01,0.0062043787680252,11.7,3.5803346814609505
2005-08-01,0.0059371587529275,11.7,3.0771658666753687
2005-09-01,0.0047556541315989,11.6,3.306086226088833
2005-10-01,0.0076032298139008,11.5,2.9258962538215805
2005-11-01,0.0072180785959776,11.5,4.009971207643126
2005-12-01,0.0007414072203619,11.3,5.4451319604170045
2006-01-01,0.0040178590998642,11.4,5.165467486489117
2006-02-01,0.0050710198653014,11.4,4.907526752132707
2006-03-01,0.0037059972958806,11.4,4.290513134022245
2006-04-01,0.0081579881918099,11.3,5.775276749786151
2006-05-01,0.0041425364211233,10.9,6.132632698872698
2006-06-01,0.0072025720948714,10.8,4.828524115946209
2006-07-01,0.0082483565131186,10.6,5.363521583263164
