period,y_t,x1_t,x2_t
2002-01-01,0.0143376929540472,13.2,3.20162138989577
2002-02-01,0.01557317346297,13.2,3.20162138989577
2002-03-01,0.019303627474045,13.2,3.20162138989577
2002-04-01,0.0191013741776373,13.8,4.5271770816865065
2002-05-01,0.0149365787603912,13.8,4.5271770816865065
2002-06-01,0.0094007742847059,13.8,4.5271770816865065
2002-07-01,0.011437074815479,10.9,7.133753844620649
2002-08-01,0.0115845565648813,10.9,7.133753844620649
2002-09-01,0.0135147010842207,10.9,7.133753844620649
2002-10-01,0.0179402959793266,12.0,7.800563220845991
2002-11-01,0.0163665033470872,12.0,7.800563220845991
2002-12-01,0.0162888999979884,12.0,7.800563220845991
2003-01-01,0.0234963673679038,11.8,7.042909777371609
2003-02-01,0.0235612993383975,11.8,7.042909777371609
2003-03-01,0.0202260578913611,11.8,7.042909777371609
2003-04-01,0.023588034517413,12.1,6.351340572232544
2003-05-01,0.0265343641912387,12.1,6.351340572232544
2003-06-01,0.0337797118948426,12.1,6.351340572232544
2003-07-01,0.0293082319096003,11.8,5.888733733354368
2003-08-01,0.0286000667358941,11.8,5.888733733354368
2003-09-01,0.0305616849127021,11.8,5.888733733354368
2003-10-01,0.0327250640724425,10.9,7.387489908425948
2003-11-01,0.0362547640340684,10.9,7.387489908425948
2003-12-01,0.0373769442349267,10.9,7.387489908425948
2004-01-01,0.0339636674834578,12.3,5.998799772144814
2004-02-01,0.0398728594561204,12.3,5.998799772144814
2004-03-01,0.0442030001625246,12.3,5.998799772144814
2004-04-01,0.0435304767865272,11.7,6.116746087798664
2004-05-01,0.0502382440331787,11.7,6.116746087798664
2004-06-01,0.0493621022138546,11.7,6.116746087798664
2004-07-01,0.0480954925424361,11.2,8.443206165714123
2004-08-01,0.0492083794754609,11.2,8.443206165714123
2004-09-01,0.0518321384052491,11.2,8.443206165714123
2004-10-01,0.0486183349144173,11.8,10.354067894084018
2004-11-01,0.0491991108735465,11.8,10.354067894084018
2004-12-01,0.0470946647832075,11.8,10.354067894084018
2005-01-01,0.0464318361013047,11.6,9.70289612150994
2005-02-01,0.0447223550390063,11.6,9.70289612150994
2005-03-01,0.0409534806141191,11.6,9.70289612150994
2005-04-01,0.0457245978054468,10.4,12.37149167776419
2005-05-01,0.0378132311935335,10.4,12.37149167776419
2005-06-01,0.0386448735301572,10.4,12.37149167776419
2005-07-01,0.0413320766834255,9.5,14.025589150844198
2005-08-01,0.0421119404335241,9.5,14.025589150844198
2005-09-01,0.0459408789377864,9.5,14.025589150844198
2005-10-01,0.0449335028637563,8.7,11.23035698917585
2005-11-01,0.042916865153332,8.7,11.23035698917585
2005-12-01,0.0460570041188681,8.7,11.23035698917585
2006-01-01,0.0474464589129244,8.6,9.687014892129842
2006-02-01,0.0446317735133412,8.6,9.687014892129842
2006-03-01,0.044887551055317,8.6,9.687014892129842
2006-04-01,0.037378943676372,7.2,9.623976388241928
2006-05-01,0.0388218599843783,7.2,9.623976388241928
2006-06-01,0.0404238163620922,7.2,9.623976388241928
2006-07-01,0.0406204834385768,6.0,8.629095293747557
2006-08-01,0.0428115380357985,6.0,8.629095293747557
2006-09-01,0.0432965797078104,6.0,8.629095293747557
2006-10-01,0.0455170189080194,6.4,7.750356115485957
2006-11-01,0.0482679698085775,6.4,7.750356115485957
2006-12-01,0.0518771882266264,6.4,7.750356115485957
2007-01-01,0.0568080784342326,7.1,6.386383315515776
2007-02-01,0.0632344276744731,7.1,6.386383315515776
2007-03-01,0.0718295650533455,7.1,6.386383315515776
2007-04-01,0.0754203294222177,6.3,5.7545485646601335
2007-05-01,0.074575286391485,6.3,5.7545485646601335
2007-06-01,0.0762120449545555,6.3,5.7545485646601335
2007-07-01,0.0855260418548518,5.6,4.322002295263427
2007-08-01,0.0927099612173831,5.6,4.322002295263427
2007-09-01,0.0962388430351515,5.6,4.322002295263427
2007-10-01,0.1003074860580817,5.3,5.922783420033362
2007-11-01,0.1009772297058626,5.3,5.922783420033362
2007-12-01,0.1004301790066497,5.3,5.922783420033362
2008-01-01,0.1209429997947939,6.7,7.370615593904972
2008-02-01,0.1277300565861869,6.7,7.370615593904972
2008-03-01,0.1270159363516754,6.7,7.370615593904972
2008-04-01,0.1280019408467678,6.6,9.311478924088856
2008-05-01,0.1298424882203921,6.6,9.311478924088856
2008-06-01,0.1263214461372088,6.6,9.311478924088856
