period,y_t,x1_t,x2_t
2005-02-01,-0.0038387763071661,9.17,8.568288054979778
2005-03-01,-0.0051216501200554,9.17,8.568288054979778
2005-04-01,-0.0101523714640174,8.96,7.76301612681527
2005-05-01,-0.0126423934151782,8.96,7.76301612681527
2005-06-01,-0.00755671102256,8.96,7.76301612681527
2005-07-01,0.0037617599218906,8.9,8.978201007013809
2005-08-01,0.0025062669760602,8.9,8.978201007013809
2005-09-01,0.0012602396122876,8.9,8.978201007013809
2005-10-01,0.0075472056353831,8.88,2.9447201326300743
2005-11-01,0.0138454068220532,8.88,2.9447201326300743
2005-12-01,0.020151815437309,8.88,2.9447201326300743
2006-01-01,0.0227857959265884,8.81,2.8826829761616324
2006-02-01,0.0253178079842895,8.81,2.8826829761616324
2006-03-01,0.0303436680760134,8.81,2.8826829761616324
2006-04-01,0.0289146479195405,8.8,6.787742240308603
2006-05-01,0.0238854849893579,8.8,6.787742240308603
2006-06-01,0.0200257005022947,8.8,6.787742240308603
2006-07-01,0.0112011127548203,8.3,6.725222700916689
2006-08-01,0.0087227967403542,8.3,6.725222700916689
2006-09-01,0.0075282664207909,8.3,6.725222700916689
2006-10-01,-0.0025094116054251,7.79,6.899287148695166
2006-11-01,-0.0075282664207909,7.79,6.899287148695166
2006-12-01,-0.0112853862316661,7.79,6.899287148695166
2007-01-01,-0.0100629779986203,7.7,6.351340572232633
2007-02-01,-0.0125787822068597,7.7,6.351340572232633
2007-03-01,-0.0150567461791073,7.7,6.351340572232633
2007-04-01,-0.018762276455523,7.6,5.767911158667793
2007-05-01,-0.0175443096509093,7.6,5.767911158667793
2007-06-01,-0.0087119406020219,7.6,5.767911158667793
2007-07-01,0.0024721891453891,7.3,5.918887139033036
2007-08-01,0.0086473670411821,7.3,5.918887139033036
2007-09-01,0.0099503308531678,7.3,5.918887139033036
2007-10-01,0.0112430915741796,6.69,13.522266994173917
2007-11-01,0.0137588161714274,6.69,13.522266994173917
2007-12-01,0.0187388368862464,6.69,13.522266994173917
2008-01-01,0.0150567461791073,6.1,17.028357823447493
2008-02-01,0.0100756519887417,6.1,17.028357823447493
2008-03-01,0.0113137599002728,6.1,17.028357823447493
2008-04-01,0.0224728558520581,5.92,20.227841285024795
2008-05-01,0.0262023723940236,5.92,20.227841285024795
2008-06-01,0.0198026272961797,5.92,20.227841285024795
2008-07-01,0.0147061473896954,6.0,17.36634940508406
2008-08-01,0.0218986853076366,6.0,17.36634940508406
2008-09-01,0.0280677363343526,6.0,17.36634940508406
2008-10-01,0.0341913647482785,6.5,-3.1425876260096075
2008-11-01,0.0389817930709117,6.5,-3.1425876260096075
2008-12-01,0.0435904360748615,6.5,-3.1425876260096075
2009-01-01,0.0462369460261857,7.6,-18.99631361809213
2009-02-01,0.0477154730396662,7.6,-18.99631361809213
2009-03-01,0.0499799323050202,7.6,-18.99631361809213
2009-04-01,0.0446664469855706,8.0,-24.753500443836884
2009-05-01,0.0469117884116965,8.0,-24.753500443836884
2009-06-01,0.0513545670201489,8.0,-24.753500443836884
2009-07-01,0.0532985817243618,7.7,-19.59404443287589
2009-08-01,0.0447133304099445,7.7,-19.59404443287589
2009-09-01,0.0435619198049028,7.7,-19.59404443287589
2009-10-01,0.0434595694817874,7.3,-1.0382349042217245
2009-11-01,0.0398179063630275,7.3,-1.0382349042217245
2009-12-01,0.0314894822565463,7.3,-1.0382349042217245
2010-01-01,0.0292932485894876,7.0,10.232243255000562
2010-02-01,0.0317486983145807,7.0,10.232243255000562
2010-03-01,0.0292932485894876,7.0,10.232243255000562
2010-04-01,0.0279412822004481,6.4,8.38341814097987
2010-05-01,0.0278117577842405,6.4,8.38341814097987
2010-06-01,0.025288703951924,6.4,8.38341814097987
2010-07-01,0.0205486682273878,6.6,4.594109286037984
2010-08-01,0.0227541102485124,6.6,4.594109286037984
2010-09-01,0.0216532676492287,6.6,4.594109286037984
2010-10-01,0.0193517706609496,6.6,5.984297921061721
2010-11-01,0.0204552586614017,6.6,5.984297921061721
2010-12-01,0.0249446040239966,6.6,5.984297921061721
2011-01-01,0.0295812240175745,6.0,10.818937185830356
2011-02-01,0.0330138120724434,6.0,10.818937185830356
2011-03-01,0.0340555044124952,6.0,10.818937185830356
2011-04-01,0.0338632807558347,5.5,16.9307565789806
2011-05-01,0.0337110573423116,5.5,16.9307565789806
2011-06-01,0.0323869735747157,5.5,16.9307565789806
2011-07-01,0.0278569545029663,5.6,16.279952623534033
2011-08-01,0.0277333359402458,5.6,16.279952623534033
2011-09-01,0.0299855891445712,5.6,16.279952623534033
2011-10-01,0.0310790829659426,5.4,10.025366408056248
2011-11-01,0.0244456617460535,5.4,10.025366408056248
2011-12-01,0.0210534091978322,5.4,10.025366408056248
2012-01-01,0.0210767646799485,6.8,2.8406254159733635
2012-02-01,0.0166577977247941,7.0,2.8406254159733635
2012-03-01,0.0166024842850278,7.4,2.8406254159733635
2012-04-01,0.01978086474735,7.0,-3.9092925791277535
2012-05-01,0.0153511786557611,7.0,-3.9092925791277535
2012-06-01,0.0098415228447921,6.7,-3.9092925791277535
2012-07-01,0.0131006240456983,6.5,-6.5705073048853535
2012-08-01,0.0141229941117053,6.7,-6.5705073048853535
2012-09-01,0.0087146521024434,6.9,-6.5705073048853535
2012-10-01,0.0065359709797849,6.9,-3.621795029457165
2012-11-01,0.0087432250957295,6.9,-3.621795029457165
2012-12-01,0.0098200461809749,6.8,-3.621795029457165
2013-01-01,0.0076544933605315,6.8,-0.91022556447653
2013-02-01,0.0065861928528567,6.8,-0.91022556447653
2013-03-01,0.0065645749965073,6.7,-0.91022556447653
2013-04-01,0.0032591012009062,6.8,-2.6084777215291237
2013-05-01,0.0054259492859962,6.7,-2.6084777215291237
2013-06-01,0.0108226164581504,6.2,-2.6084777215291237
2013-07-01,0.0107875911289969,6.1,-0.4253515558056975
