period,inflation_yoy,month,inflation_yoy_lag1,inflation_yoy_lag2,inflation_yoy_lag3,inflation_yoy_lag4,banks_balance_sheet_yoy_lag1,banks_balance_sheet_yoy_lag2,banks_balance_sheet_yoy_lag3,banks_balance_sheet_yoy_lag4,current_account_yoy_diff_lag1,current_account_yoy_diff_lag2,current_account_yoy_diff_lag3,current_account_yoy_diff_lag4,employed_persons_yoy_lag1,employed_persons_yoy_lag2,employed_persons_yoy_lag3,employed_persons_yoy_lag4,energy_inflation_lag1,energy_inflation_lag2,energy_inflation_lag3,energy_inflation_lag4,foreign_direct_investment_yoy_diff_lag1,foreign_direct_investment_yoy_diff_lag2,foreign_direct_investment_yoy_diff_lag3,foreign_direct_investment_yoy_diff_lag4,import_prices_yoy_lag1,import_prices_yoy_lag2,import_prices_yoy_lag3,import_prices_yoy_lag4,interest_rate_lag1,interest_rate_lag2,interest_rate_lag3,interest_rate_lag4,manufacturing_production_lag1,manufacturing_production_lag2,manufacturing_production_lag3,manufacturing_production_lag4,private_sector_credit_yoy_lag1,private_sector_credit_yoy_lag2,private_sector_credit_yoy_lag3,private_sector_credit_yoy_lag4,producer_prices_yoy_lag1,producer_prices_yoy_lag2,producer_prices_yoy_lag3,producer_prices_yoy_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag3,unemployment_rate_lag4
2000-07-01,0.0037987218269348,7,0.0035919507282304,0.0029764910457759,0.0069499235535293,0.0046467946029364,7.672447054543952,9.032104537178043,8.939907667598135,8.966630703155154,-1851.5059999999999,1292.284,-3148.883,1386.8159999999998,2.31259355219251,2.747285769337715,2.9492993450219274,2.5174730701044368,14.0,11.0,9.0,17.7,23642.286,4896.522000000001,1873.04,14870.717,10.114665638064135,10.377823684669707,9.097177820572622,9.881450337115982,4.0,3.75,3.625,3.375,5.6,8.0,6.4,5.9,6.2911123092597165,7.706043714476074,7.56662197238942,7.546272292101364,2.76783874221449,2.483692314693897,2.194674772470595,2.3530497410193973,9.5,9.5,9.6,10.1
2000-08-01,0.0033623543362306,8,0.0037987218269348,0.0035919507282304,0.0029764910457759,0.0069499235535293,7.504154570467314,7.672447054543952,9.032104537178043,8.939907667598135,-1696.179,-1851.5059999999999,1292.284,-3148.883,2.1536175645605837,2.31259355219251,2.747285769337715,2.9492993450219274,12.7,14.0,11.0,9.0,16352.039999999999,23642.286,4896.522000000001,1873.04,9.803255823896784,10.114665638064135,10.377823684669707,9.097177820572622,4.25,4.0,3.75,3.625,7.4,5.6,8.0,6.4,6.140792773130244,6.2911123092597165,7.706043714476074,7.56662197238942,3.0459207484708983,2.76783874221449,2.483692314693897,2.194674772470595,9.5,9.5,9.5,9.6
2000-09-01,0.0040603732210282,9,0.0033623543362306,0.0037987218269348,0.0035919507282304,0.0029764910457759,7.543923902330718,7.504154570467314,7.672447054543952,9.032104537178043,-2110.751000000001,-1696.179,-1851.5059999999999,1292.284,1.8692133012152112,2.1536175645605837,2.31259355219251,2.747285769337715,11.3,12.7,14.0,11.0,18570.704999999998,16352.039999999999,23642.286,4896.522000000001,10.09466437637938,9.803255823896784,10.114665638064135,10.377823684669707,4.375,4.25,4.0,3.75,6.9,7.4,5.6,8.0,6.196454753424163,6.140792773130244,6.2911123092597165,7.706043714476074,3.1840605855658843,3.0459207484708983,2.76783874221449,2.483692314693897,9.5,9.5,9.5,9.5
2000-10-01,0.0048307648464716,10,0.0040603732210282,0.0033623543362306,0.0037987218269348,0.0035919507282304,7.059551293856003,7.543923902330718,7.504154570467314,7.672447054543952,-1498.0239999999994,-2110.751000000001,-1696.179,-1851.5059999999999,1.7702262791511103,1.8692133012152112,2.1536175645605837,2.31259355219251,16.4,11.3,12.7,14.0,15725.702999999998,18570.704999999998,16352.039999999999,23642.286,11.04821657778814,10.09466437637938,9.803255823896784,10.114665638064135,4.5,4.375,4.25,4.0,6.7,6.9,7.4,5.6,6.398952518076229,6.196454753424163,6.140792773130244,6.2911123092597165,3.888178754420668,3.1840605855658843,3.0459207484708983,2.76783874221449,9.4,9.5,9.5,9.5
2000-11-01,0.0019995872048035,11,0.0048307648464716,0.0040603732210282,0.0033623543362306,0.0037987218269348,7.04341687806771,7.059551293856003,7.543923902330718,7.504154570467314,-529.8179999999998,-1498.0239999999994,-2110.751000000001,-1696.179,1.7429965358791932,1.7702262791511103,1.8692133012152112,2.1536175645605837,15.4,16.4,11.3,12.7,1258.7240000000002,15725.702999999998,18570.704999999998,16352.039999999999,10.994767966473162,11.04821657778814,10.09466437637938,9.803255823896784,4.625,4.5,4.375,4.25,5.9,6.7,6.9,7.4,6.155847611197807,6.398952518076229,6.196454753424163,6.140792773130244,4.01775702324505,3.888178754420668,3.1840605855658843,3.0459207484708983,9.4,9.4,9.5,9.5
2000-12-01,0.0106993203615575,12,0.0019995872048035,0.0048307648464716,0.0040603732210282,0.0033623543362306,6.428976406000331,7.04341687806771,7.059551293856003,7.543923902330718,-4074.761,-529.8179999999998,-1498.0239999999994,-2110.751000000001,1.4642289267570163,1.7429965358791932,1.7702262791511103,1.8692133012152112,16.3,15.4,16.4,11.3,4852.401999999999,1258.7240000000002,15725.702999999998,18570.704999999998,10.068377073733448,10.994767966473162,11.04821657778814,10.09466437637938,4.75,4.625,4.5,4.375,6.5,5.9,6.7,6.9,5.793039896934182,6.155847611197807,6.398952518076229,6.196454753424163,4.158305184118571,4.01775702324505,3.888178754420668,3.1840605855658843,9.3,9.4,9.4,9.5
2001-01-01,0.005569318852773,1,0.0106993203615575,0.0019995872048035,0.0048307648464716,0.0040603732210282,6.859025240042627,6.428976406000331,7.04341687806771,7.059551293856003,614.194,-4074.761,-529.8179999999998,-1498.0239999999994,1.0856393072520731,1.4642289267570163,1.7429965358791932,1.7702262791511103,12.6,16.3,15.4,16.4,-66169.089,4852.401999999999,1258.7240000000002,15725.702999999998,6.477083615778145,10.068377073733448,10.994767966473162,11.04821657778814,4.75,4.75,4.625,4.5,6.6,6.5,5.9,6.7,4.907727854374144,5.793039896934182,6.155847611197807,6.398952518076229,3.8714512180689553,4.158305184118571,4.01775702324505,3.888178754420668,9.3,9.3,9.4,9.4
2001-02-01,0.009068169723033,2,0.005569318852773,0.0106993203615575,0.0019995872048035,0.0048307648464716,6.047973552794694,6.859025240042627,6.428976406000331,7.04341687806771,633.0810000000001,614.194,-4074.761,-529.8179999999998,0.29716207115146887,1.0856393072520731,1.4642289267570163,1.7429965358791932,9.6,12.6,16.3,15.4,-600.0709999999999,-66169.089,4852.401999999999,1258.7240000000002,5.160112877508283,6.477083615778145,10.068377073733448,10.994767966473162,4.75,4.75,4.75,4.625,7.6,6.6,6.5,5.9,4.786141031082813,4.907727854374144,5.793039896934182,6.155847611197807,4.134587473829576,3.8714512180689553,4.158305184118571,4.01775702324505,9.3,9.3,9.3,9.4
2001-03-01,0.0097797877580587,3,0.009068169723033,0.005569318852773,0.0106993203615575,0.0019995872048035,6.972665177296378,6.047973552794694,6.859025240042627,6.428976406000331,-448.651,633.0810000000001,614.194,-4074.761,0.11576405560997927,0.29716207115146887,1.0856393072520731,1.4642289267570163,12.0,9.6,12.6,16.3,-122738.65499999998,-600.0709999999999,-66169.089,4852.401999999999,4.286370443178189,5.160112877508283,6.477083615778145,10.068377073733448,4.75,4.75,4.75,4.75,6.5,7.6,6.6,6.5,4.858247016196593,4.786141031082813,4.907727854374144,5.793039896934182,4.413527682587404,4.134587473829576,3.8714512180689553,4.158305184118571,9.3,9.3,9.3,9.3
2001-04-01,0.0111864233974259,4,0.0097797877580587,0.009068169723033,0.005569318852773,0.0106993203615575,7.492773737227765,6.972665177296378,6.047973552794694,6.859025240042627,-539.6169999999997,-448.651,633.0810000000001,614.194,-0.07795506662606755,0.11576405560997927,0.29716207115146887,1.0856393072520731,8.8,12.0,9.6,12.6,-20476.884,-122738.65499999998,-600.0709999999999,-66169.089,3.321776346248484,4.286370443178189,5.160112877508283,6.477083615778145,4.75,4.75,4.75,4.75,4.8,6.5,7.6,6.6,3.780819654683576,4.858247016196593,4.786141031082813,4.907727854374144,4.546237407675768,4.413527682587404,4.134587473829576,3.8714512180689553,9.3,9.3,9.3,9.3
2001-05-01,0.0132379870342687,5,0.0111864233974259,0.0097797877580587,0.009068169723033,0.005569318852773,6.897623068427272,7.492773737227765,6.972665177296378,6.047973552794694,-397.5189999999998,-539.6169999999997,-448.651,633.0810000000001,-0.10806872211244212,-0.07795506662606755,0.11576405560997927,0.29716207115146887,12.4,8.8,12.0,9.6,-3661.867,-20476.884,-122738.65499999998,-600.0709999999999,3.908135004247093,3.321776346248484,4.286370443178189,5.160112877508283,4.75,4.75,4.75,4.75,1.6,4.8,6.5,7.6,3.378080833915753,3.780819654683576,4.858247016196593,4.786141031082813,4.665156861804665,4.546237407675768,4.413527682587404,4.134587473829576,9.3,9.3,9.3,9.3
2001-06-01,0.0134465283719427,6,0.0132379870342687,0.0111864233974259,0.0097797877580587,0.009068169723033,6.486335557422684,6.897623068427272,7.492773737227765,6.972665177296378,1262.0410000000002,-397.5189999999998,-539.6169999999997,-448.651,-0.22105007745043537,-0.10806872211244212,-0.07795506662606755,0.11576405560997927,14.0,12.4,8.8,12.0,-7350.446000000001,-3661.867,-20476.884,-122738.65499999998,3.156311102306475,3.908135004247093,3.321776346248484,4.286370443178189,4.625,4.75,4.75,4.75,0.4,1.6,4.8,6.5,2.9192111925471664,3.378080833915753,3.780819654683576,4.858247016196593,4.652001563489261,4.665156861804665,4.546237407675768,4.413527682587404,9.2,9.3,9.3,9.3
2001-07-01,0.0120716163435465,7,0.0134465283719427,0.0132379870342687,0.0111864233974259,0.0097797877580587,7.045132373612262,6.486335557422684,6.897623068427272,7.492773737227765,288.00800000000004,1262.0410000000002,-397.5189999999998,-539.6169999999997,-0.4698442080062648,-0.22105007745043537,-0.10806872211244212,-0.07795506662606755,8.9,14.0,12.4,8.8,-23579.980000000003,-7350.446000000001,-3661.867,-20476.884,3.156311102306475,3.156311102306475,3.908135004247093,3.321776346248484,4.5,4.625,4.75,4.75,3.0,0.4,1.6,4.8,3.1648453699974155,2.9192111925471664,3.378080833915753,3.780819654683576,4.357681719909934,4.652001563489261,4.665156861804665,4.546237407675768,9.3,9.2,9.3,9.3
2001-08-01,0.0134887793601929,8,0.0120716163435465,0.0134465283719427,0.0132379870342687,0.0111864233974259,5.848975597189465,7.045132373612262,6.486335557422684,6.897623068427272,2014.611,288.00800000000004,1262.0410000000002,-397.5189999999998,-0.5680976517448144,-0.4698442080062648,-0.22105007745043537,-0.10806872211244212,5.9,8.9,14.0,12.4,-4538.78,-23579.980000000003,-7350.446000000001,-3661.867,1.291855899155614,3.156311102306475,3.156311102306475,3.908135004247093,4.5,4.5,4.625,4.75,-1.4,3.0,0.4,1.6,2.70257395578799,3.1648453699974155,2.9192111925471664,3.378080833915753,3.0944803849421554,4.357681719909934,4.652001563489261,4.665156861804665,9.3,9.3,9.2,9.3
2001-09-01,0.0150335602783897,9,0.0134887793601929,0.0120716163435465,0.0134465283719427,0.0132379870342687,5.08268544228514,5.848975597189465,7.045132373612262,6.486335557422684,7813.809000000001,2014.611,288.00800000000004,1262.0410000000002,-0.5402226789469111,-0.5680976517448144,-0.4698442080062648,-0.22105007745043537,5.4,5.9,8.9,14.0,-22247.452999999998,-4538.78,-23579.980000000003,-7350.446000000001,-0.5872007477222496,1.291855899155614,3.156311102306475,3.156311102306475,4.375,4.5,4.5,4.625,0.0,-1.4,3.0,0.4,2.2121759080361514,2.70257395578799,3.1648453699974155,2.9192111925471664,2.670573325913761,3.0944803849421554,4.357681719909934,4.652001563489261,9.3,9.3,9.3,9.2
2001-10-01,0.0167896442757751,10,0.0150335602783897,0.0134887793601929,0.0120716163435465,0.0134465283719427,5.500461298403003,5.08268544228514,5.848975597189465,7.045132373612262,2743.9589999999994,7813.809000000001,2014.611,288.00800000000004,-0.5706328878916977,-0.5402226789469111,-0.5680976517448144,-0.4698442080062648,1.4,5.4,5.9,8.9,-10431.817,-22247.452999999998,-4538.78,-23579.980000000003,-2.7973852042405767,-0.5872007477222496,1.291855899155614,3.156311102306475,4.0,4.375,4.5,4.5,-1.6,0.0,-1.4,3.0,1.7238466450448797,2.2121759080361514,2.70257395578799,3.1648453699974155,1.9581045199107194,2.670573325913761,3.0944803849421554,4.357681719909934,9.4,9.3,9.3,9.3
2001-11-01,0.0162620450890482,11,0.0167896442757751,0.0150335602783897,0.0134887793601929,0.0120716163435465,4.3485944200964965,5.500461298403003,5.08268544228514,5.848975597189465,4715.344999999999,2743.9589999999994,7813.809000000001,2014.611,-0.6759074440155999,-0.5706328878916977,-0.5402226789469111,-0.5680976517448144,-0.6,1.4,5.4,5.9,-12115.677,-10431.817,-22247.452999999998,-4538.78,-4.684697329678844,-2.7973852042405767,-0.5872007477222496,1.291855899155614,3.75,4.0,4.375,4.5,-2.9,-1.6,0.0,-1.4,1.707417928605004,1.7238466450448797,2.2121759080361514,2.70257395578799,0.561011289076685,1.9581045199107194,2.670573325913761,3.0944803849421554,9.5,9.4,9.3,9.3
2001-12-01,0.016788279139126,12,0.0162620450890482,0.0167896442757751,0.0150335602783897,0.0134887793601929,4.208107970796604,4.3485944200964965,5.500461298403003,5.08268544228514,4935.849,4715.344999999999,2743.9589999999994,7813.809000000001,-0.5100449493848913,-0.6759074440155999,-0.5706328878916977,-0.5402226789469111,-3.1,-0.6,1.4,5.4,-17787.19,-12115.677,-10431.817,-22247.452999999998,-5.267455155097434,-4.684697329678844,-2.7973852042405767,-0.5872007477222496,3.5,3.75,4.0,4.375,-5.0,-2.9,-1.6,0.0,1.5551326860792969,1.707417928605004,1.7238466450448797,2.2121759080361514,0.0,0.561011289076685,1.9581045199107194,2.670573325913761,9.6,9.5,9.4,9.3
2002-01-01,0.0174769069946192,1,0.016788279139126,0.0162620450890482,0.0167896442757751,0.0150335602783897,3.794677084768594,4.208107970796604,4.3485944200964965,5.500461298403003,5629.459,4935.849,4715.344999999999,2743.9589999999994,-0.524975145375528,-0.5100449493848913,-0.6759074440155999,-0.5706328878916977,-2.7,-3.1,-0.6,1.4,52283.782,-17787.19,-12115.677,-10431.817,-3.6668803637086356,-5.267455155097434,-4.684697329678844,-2.7973852042405767,3.25,3.5,3.75,4.0,-4.8,-5.0,-2.9,-1.6,1.664682435168352,1.5551326860792969,1.707417928605004,1.7238466450448797,0.1405481608735215,0.0,0.561011289076685,1.9581045199107194,9.6,9.6,9.5,9.4
2002-02-01,0.0178268040602622,2,0.0174769069946192,0.016788279139126,0.0162620450890482,0.0167896442757751,3.365126906988003,3.794677084768594,4.208107970796604,4.3485944200964965,6603.363,5629.459,4935.849,4715.344999999999,-0.10315115072732084,-0.524975145375528,-0.5100449493848913,-0.6759074440155999,0.2,-2.7,-3.1,-0.6,-2827.394,52283.782,-17787.19,-12115.677,-2.60678267699177,-3.6668803637086356,-5.267455155097434,-4.684697329678844,3.25,3.25,3.5,3.75,-4.0,-4.8,-5.0,-2.9,1.3052662668586734,1.664682435168352,1.5551326860792969,1.707417928605004,-0.27972046210607004,0.1405481608735215,0.0,0.561011289076685,9.6,9.6,9.6,9.5
2002-03-01,0.0201781499117537,3,0.0178268040602622,0.0174769069946192,0.016788279139126,0.0162620450890482,1.7178623245543534,3.365126906988003,3.794677084768594,4.208107970796604,3192.462,6603.363,5629.459,4935.849,-0.13339207917653084,-0.10315115072732084,-0.524975145375528,-0.5100449493848913,-1.9,0.2,-2.7,-3.1,-13909.093,-2827.394,52283.782,-17787.19,-2.597548640326064,-2.60678267699177,-3.6668803637086356,-5.267455155097434,3.25,3.25,3.25,3.5,-4.8,-4.0,-4.8,-5.0,0.4345943029207433,1.3052662668586734,1.664682435168352,1.5551326860792969,-0.5586606708638975,-0.27972046210607004,0.1405481608735215,0.0,9.6,9.6,9.6,9.6
2002-04-01,0.0141981899959358,4,0.0201781499117537,0.0178268040602622,0.0174769069946192,0.016788279139126,0.44980320616545555,1.7178623245543534,3.365126906988003,3.794677084768594,2466.854,3192.462,6603.363,5629.459,-0.18633232968348068,-0.13339207917653084,-0.10315115072732084,-0.524975145375528,0.2,-1.9,0.2,-2.7,954.2790000000005,-13909.093,-2827.394,52283.782,-1.6470960595924566,-2.597548640326064,-2.60678267699177,-3.6668803637086356,3.25,3.25,3.25,3.25,-3.2,-4.8,-4.0,-4.8,-0.6148518781282419,0.4345943029207433,1.3052662668586734,1.664682435168352,-0.27816429618772176,-0.5586606708638975,-0.27972046210607004,0.1405481608735215,9.6,9.6,9.6,9.6
2002-05-01,0.0177520573594511,5,0.0141981899959358,0.0201781499117537,0.0178268040602622,0.0174769069946192,0.045134276813385554,0.44980320616545555,1.7178623245543534,3.365126906988003,5341.583,2466.854,3192.462,6603.363,-0.23917132283237663,-0.18633232968348068,-0.13339207917653084,-0.10315115072732084,0.6,0.2,-1.9,0.2,5335.192000000001,954.2790000000005,-13909.093,-2827.394,-1.875787707055654,-1.6470960595924566,-2.597548640326064,-2.60678267699177,3.25,3.25,3.25,3.25,-1.1,-3.2,-4.8,-4.0,-0.5470403881108865,-0.6148518781282419,0.4345943029207433,1.3052662668586734,-1.1111225425071147,-0.27816429618772176,-0.5586606708638975,-0.27972046210607004,9.5,9.6,9.6,9.6
2002-06-01,0.0177124179305385,6,0.0177520573594511,0.0141981899959358,0.0201781499117537,0.0178268040602622,0.19098587554076119,0.045134276813385554,0.44980320616545555,1.7178623245543534,2835.58,5341.583,2466.854,3192.462,-0.3981157776767219,-0.23917132283237663,-0.18633232968348068,-0.13339207917653084,-2.7,0.6,0.2,-1.9,10548.986,5335.192000000001,954.2790000000005,-13909.093,-3.39412334280329,-1.875787707055654,-1.6470960595924566,-2.597548640326064,3.25,3.25,3.25,3.25,-3.4,-1.1,-3.2,-4.8,-0.7096601353310916,-0.5470403881108865,-0.6148518781282419,0.4345943029207433,-1.386984786415013,-1.1111225425071147,-0.27816429618772176,-0.5586606708638975,9.7,9.5,9.6,9.6
2002-07-01,0.0154722547709473,7,0.0177124179305385,0.0177520573594511,0.0141981899959358,0.0201781499117537,-0.3555390114524215,0.19098587554076119,0.045134276813385554,0.44980320616545555,4883.496999999999,2835.58,5341.583,2466.854,-0.45941114727749977,-0.3981157776767219,-0.23917132283237663,-0.18633232968348068,-2.9,-2.7,0.6,0.2,-6577.691,10548.986,5335.192000000001,954.2790000000005,-4.471333040994363,-3.39412334280329,-1.875787707055654,-1.6470960595924566,3.25,3.25,3.25,3.25,-1.3,-3.4,-1.1,-3.2,-0.03837706948761621,-0.7096601353310916,-0.5470403881108865,-0.6148518781282419,-1.5246310572873512,-1.386984786415013,-1.1111225425071147,-0.27816429618772176,9.8,9.7,9.5,9.6
2002-08-01,0.0154447512824003,8,0.0154722547709473,0.0177124179305385,0.0177520573594511,0.0141981899959358,0.39843942939015164,-0.3555390114524215,0.19098587554076119,0.045134276813385554,5928.989,4883.496999999999,2835.58,5341.583,-0.34342600860313155,-0.45941114727749977,-0.3981157776767219,-0.23917132283237663,-0.6,-2.9,-2.7,0.6,-9424.855,-6577.691,10548.986,5335.192000000001,-3.8054532263099183,-4.471333040994363,-3.39412334280329,-1.875787707055654,3.25,3.25,3.25,3.25,0.0,-1.3,-3.4,-1.1,0.13623773319455523,-0.03837706948761621,-0.7096601353310916,-0.5470403881108865,-1.114217655324179,-1.5246310572873512,-1.386984786415013,-1.1111225425071147,9.8,9.8,9.7,9.5
2002-09-01,0.0157329717211798,9,0.0154447512824003,0.0154722547709473,0.0177124179305385,0.0177520573594511,0.6292978290465712,0.39843942939015164,-0.3555390114524215,0.19098587554076119,2597.404,5928.989,4883.496999999999,2835.58,-0.5684919993635518,-0.34342600860313155,-0.45941114727749977,-0.3981157776767219,0.2,-0.6,-2.9,-2.7,4532.987999999999,-9424.855,-6577.691,10548.986,-2.383903117605257,-3.8054532263099183,-4.471333040994363,-3.39412334280329,3.25,3.25,3.25,3.25,-0.3,0.0,-1.3,-3.4,0.255022504725666,0.13623773319455523,-0.03837706948761621,-0.7096601353310916,-1.1157716870653367,-1.114217655324179,-1.5246310572873512,-1.386984786415013,9.8,9.8,9.8,9.7
2002-10-01,0.0125031098065235,10,0.0157329717211798,0.0154447512824003,0.0154722547709473,0.0177124179305385,0.5106709069480075,0.6292978290465712,0.39843942939015164,-0.3555390114524215,6515.950000000001,2597.404,5928.989,4883.496999999999,-0.5865860919502808,-0.5684919993635518,-0.34342600860313155,-0.45941114727749977,-0.3,0.2,-0.6,-2.9,-2075.233,4532.987999999999,-9424.855,-6577.691,-1.5485717439380764,-2.383903117605257,-3.8054532263099183,-4.471333040994363,3.25,3.25,3.25,3.25,-0.1,-0.3,0.0,-1.3,0.2646941809524961,0.255022504725666,0.13623773319455523,-0.03837706948761621,-1.114217655324179,-1.1157716870653367,-1.114217655324179,-1.5246310572873512,9.9,9.8,9.8,9.8
2002-11-01,0.0120115033531664,11,0.0125031098065235,0.0157329717211798,0.0154447512824003,0.0154722547709473,0.7070319963982996,0.5106709069480075,0.6292978290465712,0.39843942939015164,1904.7600000000002,6515.950000000001,2597.404,5928.989,-0.6931998310021115,-0.5865860919502808,-0.5684919993635518,-0.34342600860313155,3.5,-0.3,0.2,-0.6,3253.372,-2075.233,4532.987999999999,-9424.855,-0.11997601919038203,-1.5485717439380764,-2.383903117605257,-3.8054532263099183,3.25,3.25,3.25,3.25,0.5,-0.1,-0.3,0.0,0.1345695905769162,0.2646941809524961,0.255022504725666,0.13623773319455523,0.13976242666382532,-1.114217655324179,-1.1157716870653367,-1.114217655324179,10.0,9.9,9.8,9.8
2002-12-01,0.0106643454991441,12,0.0120115033531664,0.0125031098065235,0.0157329717211798,0.0154447512824003,1.4099862804457075,0.7070319963982996,0.5106709069480075,0.6292978290465712,5662.282,1904.7600000000002,6515.950000000001,2597.404,-0.8982512985184599,-0.6931998310021115,-0.5865860919502808,-0.5684919993635518,2.9,3.5,-0.3,0.2,14921.843,3253.372,-2075.233,4532.987999999999,-1.0876240144138904,-0.11997601919038203,-1.5485717439380764,-2.383903117605257,3.25,3.25,3.25,3.25,3.4,0.5,-0.1,-0.3,-0.1360770144790635,0.1345695905769162,0.2646941809524961,0.255022504725666,0.28050509276091873,0.13976242666382532,-1.114217655324179,-1.1157716870653367,10.1,10.0,9.9,9.8
2003-01-01,0.0091165824063415,1,0.0106643454991441,0.0120115033531664,0.0125031098065235,0.0157329717211798,1.0311182084342008,1.4099862804457075,0.7070319963982996,0.5106709069480075,-674.2470000000003,5662.282,1904.7600000000002,6515.950000000001,-0.95399081245926,-0.8982512985184599,-0.6931998310021115,-0.5865860919502808,4.2,2.9,3.5,-0.3,-13165.472999999998,14921.843,3253.372,-2075.233,-0.12055456553490274,-1.0876240144138904,-0.11997601919038203,-1.5485717439380764,3.0,3.25,3.25,3.25,0.6,3.4,0.5,-0.1,-0.6327161157450689,-0.1360770144790635,0.1345695905769162,0.2646941809524961,0.42046312820316345,0.28050509276091873,0.13976242666382532,-1.114217655324179,10.2,10.1,10.0,9.9
2003-02-01,0.009080860055727,2,0.0091165824063415,0.0106643454991441,0.0120115033531664,0.0125031098065235,1.315098485478039,1.0311182084342008,1.4099862804457075,0.7070319963982996,-2703.2520000000004,-674.2470000000003,5662.282,1904.7600000000002,-1.1952232634879323,-0.95399081245926,-0.8982512985184599,-0.6931998310021115,7.0,4.2,2.9,3.5,6588.819,-13165.472999999998,14921.843,3253.372,-0.1201201345634395,-0.12055456553490274,-1.0876240144138904,-0.11997601919038203,2.75,3.0,3.25,3.25,2.0,0.6,3.4,0.5,-0.7225818015163199,-0.6327161157450689,-0.1360770144790635,0.1345695905769162,1.6667052485210831,0.42046312820316345,0.28050509276091873,0.13976242666382532,10.4,10.2,10.1,10.0
2003-03-01,0.0081522893444976,3,0.009080860055727,0.0091165824063415,0.0106643454991441,0.0120115033531664,2.343763814499944,1.315098485478039,1.0311182084342008,1.4099862804457075,-73.01600000000008,-2703.2520000000004,-674.2470000000003,5662.282,-1.155086554646978,-1.1952232634879323,-0.95399081245926,-0.8982512985184599,8.5,7.0,4.2,2.9,-1038.0719999999997,6588.819,-13165.472999999998,14921.843,-0.23952107259548328,-0.1201201345634395,-0.12055456553490274,-1.0876240144138904,2.75,2.75,3.0,3.25,1.4,2.0,0.6,3.4,-0.4355083470425569,-0.7225818015163199,-0.6327161157450689,-0.1360770144790635,1.941808585710092,1.6667052485210831,0.42046312820316345,0.28050509276091873,10.5,10.4,10.2,10.1
2003-04-01,0.0106302141881426,4,0.0081522893444976,0.009080860055727,0.0091165824063415,0.0106643454991441,1.8878242171060933,2.343763814499944,1.315098485478039,1.0311182084342008,12.44000000000051,-73.01600000000008,-2703.2520000000004,-674.2470000000003,-1.280946886122436,-1.155086554646978,-1.1952232634879323,-0.95399081245926,7.4,8.5,7.0,4.2,13935.659,-1038.0719999999997,6588.819,-13165.472999999998,-1.5541257211211246,-0.23952107259548328,-0.1201201345634395,-0.12055456553490274,2.625,2.75,2.75,3.0,0.9,1.4,2.0,0.6,-0.2731962378399899,-0.4355083470425569,-0.7225818015163199,-0.6327161157450689,1.5204162960434253,1.941808585710092,1.6667052485210831,0.42046312820316345,10.5,10.5,10.4,10.2
2003-05-01,0.0067569522747934,5,0.0106302141881426,0.0081522893444976,0.009080860055727,0.0091165824063415,1.8578680284383253,1.8878242171060933,2.343763814499944,1.315098485478039,-2035.3449999999998,12.44000000000051,-73.01600000000008,-2703.2520000000004,-1.5623134703456998,-1.280946886122436,-1.155086554646978,-1.1952232634879323,2.0,7.4,8.5,7.0,-7354.822,13935.659,-1038.0719999999997,6588.819,-3.369753249717089,-1.5541257211211246,-0.23952107259548328,-0.1201201345634395,2.5,2.625,2.75,2.75,0.1,0.9,1.4,2.0,-0.501064818785224,-0.2731962378399899,-0.4355083470425569,-0.7225818015163199,1.662088123604022,1.5204162960434253,1.941808585710092,1.6667052485210831,10.6,10.5,10.5,10.4
2003-06-01,0.0080150659436259,6,0.0067569522747934,0.0106302141881426,0.0081522893444976,0.009080860055727,1.8785019327957286,1.8578680284383253,1.8878242171060933,2.343763814499944,-179.89099999999996,-2035.3449999999998,12.44000000000051,-73.01600000000008,-1.5418191193072417,-1.5623134703456998,-1.280946886122436,-1.155086554646978,1.2,2.0,7.4,8.5,-7822.432,-7354.822,13935.659,-1038.0719999999997,-4.131814933073041,-3.369753249717089,-1.5541257211211246,-0.23952107259548328,2.5,2.5,2.625,2.75,0.8,0.1,0.9,1.4,-0.6526373506826388,-0.501064818785224,-0.2731962378399899,-0.4355083470425569,1.5246310572873512,1.662088123604022,1.5204162960434253,1.941808585710092,10.6,10.6,10.5,10.5
2003-07-01,0.0088667840873881,7,0.0080150659436259,0.0067569522747934,0.0106302141881426,0.0081522893444976,2.9854014948369922,1.8785019327957286,1.8578680284383253,1.8878242171060933,-1755.554,-179.89099999999996,-2035.3449999999998,12.44000000000051,-1.150169171916282,-1.5418191193072417,-1.5623134703456998,-1.280946886122436,2.8,1.2,2.0,7.4,7861.1939999999995,-7822.432,-7354.822,13935.659,-3.1787517436884904,-4.131814933073041,-3.369753249717089,-1.5541257211211246,2.25,2.5,2.5,2.625,-2.8,0.8,0.1,0.9,-0.1447206200374751,-0.6526373506826388,-0.501064818785224,-0.2731962378399899,1.5246310572873512,1.5246310572873512,1.662088123604022,1.5204162960434253,10.6,10.6,10.6,10.5
