Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Energy Inflation,1996-10-31T00:00:00,3.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1996-11-30T00:00:00,3.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1996-12-31T00:00:00,3.1,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-01-31T00:00:00,5.1,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-02-28T00:00:00,4.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-03-31T00:00:00,3.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-04-30T00:00:00,2.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-05-31T00:00:00,2.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-06-30T00:00:00,2.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-07-31T00:00:00,2.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-08-31T00:00:00,4.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-09-30T00:00:00,2.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-10-31T00:00:00,1.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-11-30T00:00:00,1.1,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1997-12-31T00:00:00,0.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-01-31T00:00:00,-2.2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-02-28T00:00:00,-2.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-03-31T00:00:00,-2.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-04-30T00:00:00,-1.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-05-31T00:00:00,-2.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-06-30T00:00:00,-2.1,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-07-31T00:00:00,-1.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-08-31T00:00:00,-4.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-09-30T00:00:00,-4.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-10-31T00:00:00,-5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-11-30T00:00:00,-4.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1998-12-31T00:00:00,-5.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-01-31T00:00:00,-4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-02-28T00:00:00,-4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-03-31T00:00:00,-2.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-04-30T00:00:00,2.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-05-31T00:00:00,2.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-06-30T00:00:00,4.1,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-07-31T00:00:00,5.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-08-31T00:00:00,7.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-09-30T00:00:00,8.6,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-10-31T00:00:00,8.6,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-11-30T00:00:00,8.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,1999-12-31T00:00:00,12.2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-01-31T00:00:00,14.6,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-02-29T00:00:00,15.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-03-31T00:00:00,17.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-04-30T00:00:00,9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-05-31T00:00:00,11,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-06-30T00:00:00,14,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-07-31T00:00:00,12.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-08-31T00:00:00,11.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-09-30T00:00:00,16.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-10-31T00:00:00,15.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-11-30T00:00:00,16.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2000-12-31T00:00:00,12.6,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-01-31T00:00:00,9.6,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-02-28T00:00:00,12,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-03-31T00:00:00,8.8,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-04-30T00:00:00,12.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-05-31T00:00:00,14,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-06-30T00:00:00,8.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-07-31T00:00:00,5.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-08-31T00:00:00,5.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-09-30T00:00:00,1.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-10-31T00:00:00,-0.6,Monthly,DEUENEINF,2023-03-30T14:39:00
